text_clean,label
وجتلك,1.0
تم انسب النصوص لھلها,1.0
الله إيفظم النوع بع ما أرخاه,0.0
كاع فوك هن الأمل,2.0
أكثر الحركة فتفرغ زينه,2.0
تفرغ زينه لا الناس لي ولي جاي الجزائر ام الناس لخراهل موريتانيا,0.0
الشين الشين,0.0
اح ما,0.0
بيهلي أهل الحوض الشرقي ال يشرو,1.0
گاله انتي والفوك ال امعاك,1.0
تايب انا المولان ولد فلان,0.0
حك يغير صاحبك كايس يغير كوناكري,0.0
عدل بگرو ينجبر فيه ذا النوع,1.0
المربع,2.0
كبيتال رايقين حسب الفاهم,1.0
ما مسختو ماه الممثله يكطيع بيك ممسخ جوكه أتفو ما ايكد ايتم ليله ابذي الصيفه ابدا,0.0
الله إيفظم بع ما أرخاه,0.0
الحمد لله لله,2.0
عجيب,1.0
السيبة,0.0
قررت نصوتلو,2.0
ولل هي خاظت ولل,1.0
فاغمادها الرجالة,2.0
الجمعة الا ركعتين الذاك,2.0
ذا فيه الحوض لا الحوض الشرقي,1.0
العاطي مولان مولان,2.0
العافيه العافيه اموكه,2.0
المكان المكان بالتحديد,1.0
انت بيك عزت اتموليح والشعرة الماه خاكه والشعرة,0.0
نوع رجل شجاع تعلق علي هاذ انت رسايل,2.0
امنادم وطني أولي اوتوف هو راجع إتفاقية النصاري معناه زاد باب أيو موريتانيا حد يفهم ماانقالو,2.0
عاقل مرشح عاقل,2.0
بالتوفيق,2.0
الرحمن حفظكم,2.0
كتلكم امنين كونكور,1.0
هههههه يسخ الله الممثل,0.0
اصل اصل دور يتخلطو,0.0
يذاك الغسله الكوم عند الاثنين,0.0
لاقي التصحيح,0.0
اختيار النساء,2.0
زين ذيك خليك اتريند,2.0
لابيك لخبار,0.0
الناس هامه تشتغل,2.0
ادير نفسك موقف كيفتو,1.0
هاذ اصة زينة أهرب يبوية,2.0
لله إبارك فيك ويعطيك مرادك فيها إنشالل ويعطيك,2.0
مايورط مايورط,0.0
عدلو صرف صحي صحي افظحتون,1.0
ألف ميروووووورك,2.0
هي ذي مراغة لحمار واحد,0.0
راعيني نتلفلهم ما يكبظوني,0.0
هو هو نسونجي وتوف يويل,2.0
ذي المنصة صراحة دفااافة ولاخلات لشويبات اخرامز,0.0
ماه ش نافع برام ابشي,1.0
فظمه امكيست تفرغ زينه اشفيها القيمة,0.0
تفرغ زينه اثره شنهي,1.0
دورو تجبروه,0.0
الراس تجنان,1.0
ثابت خوي,2.0
مايحشمو لك الله ياوطني لك,0.0
للنساء الحملة الوطنية للنساء تلات شواعده,0.0
الاحترام والتقدير,2.0
الي يتعلق ب إيران يوخرصلو الا النمجاط,0.0
ذهو ذهو الدين,2.0
ما نخلع الجماعه,0.0
الجاسوس,0.0
هاذو القلب يوجعو التعاليق,2.0
حت يوكي,2.0
انت هون واحل فيه لا دفاع فلان إحشمكم لثنين,0.0
الدين,2.0
أبلق فار قمرة,2.0
ظلم هذا,0.0
مسكين يتمصرط,0.0
هذا هو قرار أدنى رأيته,0.0
انت جنيت,0.0
دون المستوى,0.0
الخلق مصوفج لو طبيب تعود مخليتو يدخل أيدو ويكشح بلاصة المريض وقت محتاج المساعدة مافم حرج وذ هي ماهي فاهمتو وتوف حد لاهي يحج يتعلم طريقة الحج كاملة,1.0
اجميعة اخباره أموال كالت الشعب,0.0
متين الحال,0.0
يخليهالك الله خيرا الله جزاك يارب,2.0
أصل ويلين ويلين,2.0
عاشت لعصابة,2.0
جاك غزواني الأسد,1.0
إبتعد قليلا مال أبيك الرجال,2.0
ماه,0.0
خيرا يكون يكون,2.0
ماني ݣايلته,0.0
امساكين,0.0
المشكيلة هاذ الا وحده مرادك هاذ,0.0
تفاهة شنه,0.0
ماهي أياك الصفحة مقرسنه,1.0
والله يا واجع,2.0
وخيرت يذاك كلت القسله,2.0
حفظ الله بلادنا مكروه,2.0
رانا شهدنا أنكم مواظبون صلاة الجمعة و التحضير لها و شاء الله بقية الأعمال حاظره,2.0
هذا الدكتورصاحب الأخلاق الحميدة والتواضع,2.0
خرصولى,1.0
موريتاني امسيكينه,0.0
ايهم الافسد وإن كانو كانو مشتركين الصفة,0.0
هو ال الخير,2.0
اينشيري أماله أماله,1.0
راهو راهو طارو أنعايلو وتوف,0.0
حملة كوناكري كوناكري,0.0
هي يحفظها شغاله,2.0
تموليح وحدين بالمحظرة,0.0
ركزو اشوي,1.0
مسكين ام جايبه هو ذيك,2.0
شاء ما ظوايت الله امرشي,2.0
هي ماهي أمان,0.0
اخسارتك فيها الجهويه ماتنضاف الكم,0.0
المقصد هذه التغريدة لا مجال إلا للفوز و لا شيء أخر و ذه مايكبرو حد كدو,1.0
الموريتاني الواقع,1.0
الفيديو منين,1.0
الحمد لله والشكر اصل الصحة,2.0
طاقم حملته غير ديمقراطي يحتاج لوحة يحتاج الوطنية,0.0
هي كاع اخباره تڭعد فم وتحرج راصه,0.0
التنمر,0.0
خاظو,1.0
نعم الأب سرتك لراجل بع الله يبارك فيك و ولادك,2.0
خروجو اصه,0.0
يحفظو راجل رزين وشغال وشغال,2.0
دور يتواجھلكم انت فأمريكا,1.0
الخزو,0.0
لا,0.0
هذا دليل عنو ماه متخطي انواكشوط,0.0
هاذ ظلم نعوذ بالله,0.0
اخروجو باك,1.0
راني لكم منضم حملة فخامته,2.0
مغسول وتوف,0.0
اندور منو لا الفصال,0.0
هذا الا إعلان لمطعم ماهي حلقة ولاهو هذا تافه,0.0
مرشحن هو الحل,2.0
ما مسختو ماه الممثله ما بيك ممسخ جوكه أتفو يكطيع ايكد ايتم ليله ابذي الصيفه ابدا,0.0
هو تعبان حقيقة,0.0
الناس بيها السخف و الجهل حتي موريتانيا تسخر بلدها بطريقة فجة سوق موريتان بكرو سوق لبلدين و شعبين و هي أقوي عرضا سوق مسجد المغرب و أسواق بقية المدن و ذا اللي يحرك فيها الفظة ماهو اشوي يغير أهل عدل مزبيين بذا الخلق يكتب و لا يقرأ,0.0
لاه يغير ماه واضح شوف والو,0.0
هههه كتلك نحن ذو حجاج عدن ش نوسع لا لخلاك توف,2.0
اسكي حت الجد والنزاهة والنزاهة,2.0
هي تفرغ زينه أثره عادت دوله ابقرراته دون الآخرين عجيب,1.0
غريبه اخبارهذو توك توك,1.0
هذي الصور كارفور سمار ماه حي فقير,1.0
نحن ايلاه اهل كيد ماغا الحمد لله مبشرين ايبان,2.0
هاذ منادم مستحفي وتوف هههههه,0.0
يجب تتم إقالته فورا,1.0
خالكلكم لا هو,1.0
بشرك الله بخير أنشأ الله,2.0
أسكي أسكي الزعيم,2.0
السلام عليكم ورحمة الله وبركاته,2.0
آن مافهمت,1.0
الرابط اندور,1.0
إلا يرحن منو توف,0.0
الواعر لا لا تنكص الصلاة,2.0
ذا المنشور صراحة ماه مفهوم فيه,1.0
قليل الناس ذيك العقلية,1.0
خطوة غير مسبوقة المشهد السياسي الوطني,2.0
ما أفتحلي,1.0
هذا القناعه لواقع لذا الراجل افكر فتباركالله احسن الخالقين,2.0
الطاويله ممسحوحه,0.0
هذا يعجبني الرجل,2.0
خروجو حگ,0.0
ماشاء الله ابارك فيك,2.0
تماشي انت ازرياطك مايوفه,0.0
هي ماهي ارض,0.0
أعليكم موريتاني لحكم يجد يشعب روصكم,2.0
طوالت تأجييل تأجييل,0.0
بلا نبغي نعرف ش موتر هو بلا منافس,1.0
يذاك الغسله عند الكوم الاثنين,0.0
الا الفيافي هو ما فايتو الواقع بيه زمن الرمز والبطل يكظ للميدان ويشوف بعينيه الواقع ماه محاني وزير ومدير ينقلو لخبار حد الا طاير فسماء ماه صايب كاع الواقع رعيتو لي مسؤول عنها,0.0
الله يحفظك الله و طول بعمرك,2.0
مايورط مايورط,0.0
يوكي ول,2.0
للآسف واعد الهاوية خير الأمور أوسطها,0.0
يوكي معاه الطافيلات,2.0
ما عهدناك تهتم بمنشورات مماثلة ما,1.0
النتخابات ماه شفافه ابدا وأطالب الجمهور بالتصويت لي,0.0
يجب تتم إقالته تتم فورا,1.0
هذي الصور كارفور سيت سمار ماه حي فقير,1.0
السيبة السيبة,0.0
يوݣي حته يوݣي,2.0
مشرف جدا,2.0
الله يخي يفظحك عاگدك النفاق ملانة لكذيب النفاق يلي يرزين فيك,0.0
يوكي حتتت اصل الصحة حتتت,2.0
اصل الصحة بارك بارك الله فيكم,2.0
الشرطة مربين يويلهم,2.0
عليها اللعنه اللعنه,0.0
ورخست,0.0
أف الله يكون أف عونك ومبروك نجاح البنية,2.0
ومعبره صادقه كاريكاتير ويعكس حالة المتملقين,2.0
ثبت جرمه خط مزالو راڭدين,0.0
أغلب أهل موريتان أهل علم القرآن,2.0
باتي هاه والله ال فظمه,0.0
رئيسنا مسونجي مسونجي,2.0
مشكلة و قديمة حديثة الوطنينة متجددة,1.0
هههه بيهم لمساخ,0.0
لسان الواقع,2.0
الله اكبر الله يحفظه واكثر امثاله,2.0
لهم توفيق,2.0
ذي ماتلين لاهي نكطعو عنكم نحن دهرا مكطوع الماء,0.0
صحيح الله بارك الله فيك لايجوز,2.0
لعظام ياسر گرب ذا,0.0
الله تقبل منها,2.0
الاستاذ لاهي انگولك اعلن ذا الواحد الخلق إل دائما يتمولح ذا اتموليح والسخرية إعود الواحد أخير منو صرة صنبالا والل لحرور مزروگه فواحد شوارع عدل بگرو,0.0
هذا الاخ فات فيه زمن شاح,0.0
يعرفون الوسيلة المراه الرجال فأخذها تأثير,2.0
نهاية معناه النضال,1.0
الجميع يضحك أهل موريتان غريبين وتوف,0.0
جزك الله خيرا انت علي تقول ألحقه اوجرفيك علي ياطالك شكرا لك,2.0
عالمولان ال مقسولين عالمولان,0.0
كاملين نبقو دول الجوار مالي السنغال الجزائر و المغرب الين اتعود ارواية فيه موريتاني طبعا بلدنا فوق اعتبار و هذي زلة لا تغتفر مسؤول سامي و يال ماتتخط و أهلنا الجنوب ماهم كاملين كيفتها وقلب موريتاني عندهم ماه كيفت قلب السنغال و أنا الين يتواجه المنتخب الوطني نظيره التونسى الجزائري او المغربيمال لاهي ايعود سياني عندي فاز بالمباراة,1.0
أنا ويحافظ عنو خير يستقال شاك كرامة وملصحة البلد الناس كاملة اتعيط,1.0
أينت لاهي توخظه,1.0
كونكري الانتظار,0.0
المشاركة هذه المهزلة المشاركة تعتبر خيانة للوطن,0.0
لاهي اي حد لاهي تجاوبو كولهالي ان نكتبها,1.0
قرار,2.0
منهي ذي السيدة لو سمحتم,1.0
خلي عنك فخامة الرئيس نجاح ضامن نسبة او دور اتشوف,2.0
وضع صعب جدا,0.0
اح متن واخلينه,0.0
ما يحدث يحدث,1.0
يبدو حملته مستوى انواكشوط فقط يبدو,2.0
ذا فيه الا النعمة ذا و باسكنو,1.0
يحفظها الله,2.0
متعدل,2.0
زين يبوي,2.0
هاذ طاقم ممتاز الأخت بالأخص الأخت الشابه,2.0
آن لين مايجونى مسقارو مانى كايسهم,0.0
أمرده هي,1.0
تفرغ زينة يدخل فيها جميع الأسواق,1.0
لوالدتو شرتات سبت,0.0
وني حته,2.0
اعلينه برد,1.0
أصل يسو,0.0
اصل الصحة اصل,2.0
واعد واعد كوناكري,0.0
ذا ياسر گرب گرب لعظام,0.0
نبارك نبارك للفايز,2.0
والله ال ادحسن ورطون شنهو يباتي عاد طالع افروسن,0.0
استغلال تام الرياضة لعامل,1.0
